iter,epoch,source,target,model,optimizer,batch_size,lr,train_acc,val_acc,test_acc,train_loss,val_loss,test_loss
6944,495,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9960,0.0000,0.9459,0.0245,0.0000,0.1840
7056,503,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9920,0.0000,0.9472,0.0296,0.0000,0.1945
7168,511,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9940,0.0000,0.9459,0.0277,0.0000,0.1940
7280,519,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9980,0.0000,0.9459,0.0137,0.0000,0.1863
7392,527,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9980,0.0000,0.9434,0.0145,0.0000,0.1918
7504,535,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9960,0.0000,0.9535,0.0107,0.0000,0.1829
7616,543,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9940,0.0000,0.9447,0.0204,0.0000,0.1917
7728,551,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9880,0.0000,0.9459,0.0408,0.0000,0.1840
7840,559,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9920,0.0000,0.9484,0.0391,0.0000,0.1865
7952,567,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9980,0.0000,0.9459,0.0156,0.0000,0.1971
8064,575,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9940,0.0000,0.9434,0.0202,0.0000,0.2077
8176,583,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9940,0.0000,0.9472,0.0179,0.0000,0.1942
8288,591,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9980,0.0000,0.9447,0.0206,0.0000,0.2104
8400,599,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9960,0.0000,0.9421,0.0150,0.0000,0.2039
8512,607,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9900,0.0000,0.9497,0.0301,0.0000,0.1989
8624,615,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9920,0.0000,0.9447,0.0186,0.0000,0.2035
8736,623,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9960,0.0000,0.9421,0.0149,0.0000,0.2009
8848,631,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9940,0.0000,0.9459,0.0199,0.0000,0.1996
8960,639,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9960,0.0000,0.9459,0.0194,0.0000,0.1935
9072,647,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9960,0.0000,0.9421,0.0149,0.0000,0.2073
9184,655,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9920,0.0000,0.9421,0.0368,0.0000,0.2118
9296,663,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9940,0.0000,0.9484,0.0151,0.0000,0.1856
9408,671,Dslr,Webcam,Baseline,SGD,36,0.0003,1.0000,0.0000,0.9447,0.0077,0.0000,0.2025
9520,679,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9920,0.0000,0.9547,0.0278,0.0000,0.1811
9632,687,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9900,0.0000,0.9472,0.0267,0.0000,0.2009
9744,695,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9960,0.0000,0.9447,0.0184,0.0000,0.2060
9856,703,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9960,0.0000,0.9396,0.0149,0.0000,0.1961
9968,711,Dslr,Webcam,Baseline,SGD,36,0.0003,0.9940,0.0000,0.9384,0.0227,0.0000,0.2047
